17.969,-0.52
17.971,-0.4
17.974,-0.32
17.983,-0.27
17.984,-0.23
17.989,-0.22
18,-0.2
18.002,-0.18
18.004,-0.16
18.008,-0.18
18.016,-0.18
18.018,-0.18
18.023,-0.19
18.051,-0.2
18.053,-0.2
18.054,-0.22
18.055,-0.26
18.056,-0.33
18.058,-0.39
18.059,-0.44
18.067,-0.5
18.068,-0.52
18.073,-0.55
18.084,-0.56
18.087,-0.57
18.088,-0.59
18.092,-0.61
18.104,-0.62
18.106,-0.64
18.112,-0.64
18.114,-0.67
18.142,-0.67
18.143,-0.66
18.145,-0.64
18.146,-0.64
18.151,-0.63
18.154,-0.61
18.155,-0.62
18.157,-0.64
18.16,-0.67
18.161,-0.69
18.191,-0.73
18.194,-0.75
18.196,-0.78
18.197,-0.8
18.199,-0.81
18.201,-0.8
18.202,-0.82
18.204,-0.84
18.205,-0.84
18.216,-0.88
18.218,-0.91
18.221,-0.94
18.233,-0.95
18.236,-0.98
18.237,-0.99
18.24,-1.03
18.274,-1.1
18.276,-1.16
18.277,-1.24
18.279,-1.36
18.28,-1.44
18.282,-1.49
18.284,-1.47
18.285,-1.4
18.287,-1.31
18.291,-1.23
18.299,-1.15
18.301,-1.07
18.305,-0.97
18.317,-0.87
18.319,-0.84
18.32,-0.8
18.324,-0.78
18.333,-0.75
18.336,-0.73
18.342,-0.68
18.345,-0.65
18.351,-0.61
18.387,-0.53
18.39,-0.44
18.391,-0.36
18.393,-0.27
18.395,-0.18
18.396,-0.11
18.398,-0.08
18.399,-0.03
18.401,0
18.403,0.04
18.405,0.1
18.415,0.15
18.416,0.2
18.418,0.21
18.423,0.14
18.433,-0.01
18.435,-0.14
18.438,-0.24
18.474,-0.3
18.477,-0.34
18.479,-0.36
18.484,-0.39
18.486,-0.4
18.487,-0.44
18.489,-0.5
18.491,-0.6
18.493,-0.69
18.495,-0.78
18.496,-0.87
18.498,-0.92
18.509,-0.95
18.512,-0.98
18.513,-0.98
18.518,-0.93
18.522,-0.83
18.532,-0.7
18.534,-0.59
18.537,-0.47
18.577,-0.4
18.579,-0.33
18.581,-0.27
18.583,-0.23
18.584,-0.19
18.587,-0.15
18.589,-0.11
18.592,-0.07
18.594,-0.02
18.596,0.03
18.597,0.06
18.599,0.1
18.609,0.12
18.611,0.16
18.613,0.18
18.616,0.2
18.621,0.21
18.636,0.22
18.637,0.24
18.639,0.24
18.642,0.26
18.677,0.28
18.679,0.3
18.68,0.34
18.682,0.38
18.684,0.45
18.685,0.51
18.687,0.42
18.688,0.26
18.69,0.17
18.692,0.09
18.701,0.04
18.703,-0.02
18.705,-0.08
18.715,-0.15
18.716,-0.28
18.72,-0.48
18.73,-0.74
18.732,-1.15
18.734,-1.92
18.739,-2
18.776,-2
18.779,-2
18.78,-2
18.784,-2
18.786,-2
18.79,-2
18.793,-1.52
18.794,-1.07
18.796,-0.73
18.798,-0.54
18.8,-0.36
18.802,-0.23
18.804,-0.1
18.814,0.04
18.816,0.14
18.818,0.27
18.823,0.35
18.832,0.3
18.834,0.22
18.838,0.15
18.874,0.1
18.876,0.11
18.878,0.09
18.88,0.07
18.882,0
18.884,-0.07
18.885,-0.22
18.887,-0.42
18.888,-0.71
18.89,-1.15
18.893,-1.46
18.904,-1.32
18.907,-0.77
18.909,-0.41
18.92,-0.2
18.922,-0.09
18.923,0.02
18.959,0.09
18.961,0.14
18.963,0.16
18.964,0.15
18.967,0.11
18.969,0.09
18.97,0.05
18.972,0.03
18.975,0
18.976,0
18.978,-0.02
18.986,-0.04
18.988,-0.09
18.998,-0.15
19,-0.24
19.001,-0.32
19.007,-0.4
19.017,-0.46
19.018,-0.51
19.022,-0.56
19.03,-0.62
19.031,-0.68
19.037,-0.75
19.075,-0.81
19.076,-0.89
19.078,-0.94
19.079,-0.99
19.08,-1.01
19.082,-1.01
19.083,-0.97
19.086,-0.89
19.087,-0.8
19.089,-0.7
19.09,-0.61
19.098,-0.54
19.1,-0.46
19.105,-0.41
19.138,-0.36
19.147,-0.34
19.152,-0.31
19.154,-0.29
19.159,-0.26
19.161,-0.26
19.163,-0.26
19.164,-0.26
19.167,-0.27
19.169,-0.29
19.17,-0.3
19.173,-0.3
19.174,-0.3
19.176,-0.3
19.186,-0.3
19.188,-0.31
19.191,-0.32
19.224,-0.34
19.226,-0.37
19.228,-0.38
19.229,-0.4
19.23,-0.43
19.231,-0.47
19.233,-0.5
19.234,-0.51
19.235,-0.52
19.239,-0.54
19.252,-0.54
19.254,-0.54
19.255,-0.55
19.284,-0.58
19.286,-0.6
19.288,-0.64
19.289,-0.68
19.293,-0.7
19.294,-0.73
19.295,-0.75
19.297,-0.79
19.298,-0.81
19.308,-0.84
19.31,-0.87
19.313,-0.89
19.318,-0.94
19.329,-0.98
19.331,-0.99
19.333,-1.01
19.338,-0.99
19.377,-0.96
19.379,-0.95
19.38,-0.92
19.382,-0.91
19.383,-0.91
19.385,-0.92
19.386,-0.94
19.388,-0.98
19.392,-1.01
19.393,-1.06
19.394,-1.1
19.404,-1.13
19.407,-1.16
19.408,-1.15
19.417,-1.13
19.419,-1.11
19.421,-1.08
19.431,-1.05
19.432,-1.01
19.436,-0.96
19.471,-0.92
19.473,-0.93
19.475,-0.96
19.476,-0.97
19.478,-1.01
19.479,-1.03
19.481,-1.04
19.482,-1
19.484,-0.93
19.494,-0.81
19.496,-0.67
19.497,-0.62
19.501,-0.61
19.506,-0.56
19.516,-0.54
19.518,-0.48
19.52,-0.44
19.531,-0.38
19.533,-0.32
19.536,-0.28
19.54,-0.2
19.577,-0.1
19.579,-0.01
19.58,0.08
19.582,0.04
19.583,-0.07
19.585,-0.18
19.587,-0.26
19.588,-0.26
19.59,-0.23
19.591,-0.21
19.599,-0.21
19.601,-0.22
19.604,-0.3
19.612,-0.38
19.614,-0.47
19.619,-0.54
19.628,-0.58
19.629,-0.61
19.635,-0.63
19.639,-0.63
19.668,-0.61
19.67,-0.58
19.671,-0.53
19.672,-0.44
19.674,-0.38
19.675,-0.35
19.676,-0.3
19.684,-0.26
19.686,-0.23
19.689,-0.2
19.698,-0.17
19.699,-0.14
19.704,-0.1
19.711,-0.06
19.713,-0.03
19.718,0
19.723,0.04
19.731,0.06
19.733,0.09
19.738,0.12
19.768,0.14
19.77,0.15
19.773,0.16
19.775,0.17
19.777,0.19
19.778,0.22
19.794,0.25
19.796,0.32
19.797,0.4
19.798,0.49
19.799,0.58
19.801,0.65
19.803,0.61
19.813,0.53
19.815,0.41
19.816,0.25
19.822,0.09
19.832,0.01
19.834,-0.07
19.837,-0.18
19.873,-0.33
19.874,-0.56
19.876,-0.81
19.878,-1.16
19.88,-2
19.882,-2
19.884,-2
19.886,-2
19.887,-2
19.889,-2
19.891,-2
19.903,-1.95
19.905,-1.28
19.907,-0.84
19.919,-0.57
19.921,-0.37
19.922,-0.18
19.933,-0.02
19.935,0.16
19.936,0.29
19.971,0.43
19.973,0.54
19.975,0.59
19.977,0.58
19.978,0.5
19.98,0.4
19.981,0.33
19.983,0.35
19.984,0.37
19.986,0.4
19.996,0.4
19.997,0.34
20,0.25
